x y z
0.91 0.686 1
0.912 0.636 2
0.912 0.612 3
0.912 0.652 2
0.913 0.692 3
0.913 0.664 3
0.915 0.64 2
0.915 0.602 2
0.916 0.635 3
0.917 0.695 3
0.667 0.002 2
0.917 0.685 1
0.918 0.62 3
0.919 0.655 3
0.92 0.605 2
0.921 0.629 3
0.921 0.651 2
0.922 0.68 3
0.923 0.645 2
0.923 0.669 2
0.924 0.654 3
0.668 0.011 3
0.926 0.663 3
0.926 0.6 2
0.926 0.688 3
0.929 0.671 3
0.93 0.636 3
0.93 0.656 3
0.93 0.628 3
0.932 0.614 3
0.933 0.675 3
0.934 0.621 3
0.668 0.094 3
0.935 0.611 2
0.935 0.636 3
0.936 0.662 3
0.939 0.607 2
0.94 0.631 1
0.94 0.658 3
0.941 0.648 2
0.942 0.654 2
0.942 0.602 3
0.944 0.661 2
0.672 0.029 3
0.944 0.665 2
0.945 0.632 3
0.947 0.678 2
0.948 0.669 3
0.949 0.64 2
0.951 0.665 3
0.952 0.684 2
0.953 0.695 3
0.954 0.618 3
0.954 0.627 3
0.673 0.087 3
0.954 0.648 2
0.955 0.604 3
0.956 0.634 3
0.956 0.642 2
0.957 0.615 3
0.957 0.683 3
0.958 0.611 3
0.959 0.692 2
0.959 0.675 3
0.961 0.666 3
0.675 0.093 3
0.054 0.033 3
0.961 0.653 2
0.962 0.64 2
0.962 0.672 3
0.963 0.616 3
0.965 0.693 2
0.966 0.631 1
0.966 0.689 2
0.967 0.604 3
0.967 0.649 2
0.968 0.67 3
0.675 0.002 2
0.971 0.639 2
0.972 0.643 2
0.973 0.632 3
0.975 0.666 2
0.977 0.625 3
0.977 0.64 3
0.977 0.681 2
0.978 0.631 3
0.978 0.649 2
0.979 0.601 3
0.676 0.013 2
0.98 0.698 3
0.98 0.61 1
0.981 0.645 2
0.981 0.652 2
0.983 0.629 3
0.985 0.681 3
0.985 0.612 2
0.985 0.653 2
0.985 0.671 2
0.986 0.626 3
0.678 0.01 2
0.987 0.619 3
0.988 0.61 3
0.988 0.6 3
0.989 0.661 2
0.989 0.692 3
0.99 0.628 2
0.991 0.606 3
0.991 0.688 3
0.993 0.678 3
0.994 0.695 3
0.678 0.097 3
0.994 0.613 3
0.995 0.647 2
0.995 0.658 2
0.997 0.64 3
0.997 0.606 3
0.997 0.655 2
0.998 0.674 2
0.998 0.679 3
0.998 0.684 3
0 0.735 3
0.678 0.034 2
0 0.701 2
0.001 0.752 3
0.002 0.792 2
0.008 0.709 2
0.013 0.701 2
0.013 0.707 2
0.017 0.749 3
0.017 0.753 3
0.022 0.735 2
0.022 0.797 2
0.679 0.026 2
0.025 0.729 2
0.028 0.797 2
0.028 0.763 3
0.029 0.715 2
0.029 0.72 2
0.03 0.708 2
0.03 0.759 2
0.03 0.794 2
0.032 0.741 2
0.033 0.765 2
0.681 0.083 3
0.033 0.702 3
0.035 0.727 2
0.035 0.795 3
0.036 0.746 2
0.037 0.737 2
0.037 0.742 2
0.038 0.775 2
0.039 0.782 2
0.039 0.762 2
0.039 0.791 1
0.682 0.09 3
0.04 0.772 2
0.041 0.751 2
0.043 0.727 2
0.045 0.701 3
0.045 0.713 2
0.047 0.746 2
0.047 0.768 3
0.048 0.738 2
0.049 0.706 2
0.05 0.772 2
0.682 0.069 2
0.053 0.757 2
0.053 0.789 3
0.054 0.728 2
0.054 0.752 2
0.056 0.738 2
0.056 0.747 2
0.057 0.794 3
0.058 0.712 2
0.059 0.786 3
0.059 0.722 3
0.683 0.024 3
0.055 0.009 2
0.061 0.782 3
0.061 0.733 2
0.062 0.73 2
0.062 0.739 2
0.062 0.777 3
0.063 0.703 2
0.063 0.745 2
0.07 0.775 3
0.072 0.721 2
0.072 0.785 3
0.684 0.05 2
0.072 0.715 2
0.076 0.702 2
0.077 0.73 2
0.078 0.707 2
0.079 0.795 3
0.079 0.716 2
0.079 0.722 2
0.082 0.784 3
0.083 0.796 3
0.084 0.736 2
0.686 0.069 3
0.084 0.702 2
0.084 0.728 3
0.084 0.723 3
0.091 0.795 3
0.094 0.728 3
0.094 0.745 2
0.094 0.786 3
0.095 0.718 3
0.096 0.731 3
0.098 0.795 3
0.687 0.018 2
0.098 0.709 2
0.1 0.708 2
0.1 0.788 3
0.1 0.746 2
0.1 0.794 2
0.101 0.73 3
0.102 0.775 3
0.104 0.705 2
0.105 0.7 2
0.105 0.724 3
0.687 0.028 3
0.106 0.715 3
0.109 0.757 2
0.109 0.705 3
0.111 0.727 3
0.111 0.749 2
0.112 0.745 3
0.112 0.753 2
0.114 0.775 3
0.114 0.739 2
0.116 0.745 2
0.688 0.008 1
0.118 0.732 3
0.119 0.788 3
0.119 0.778 3
0.121 0.709 3
0.121 0.773 2
0.121 0.703 3
0.124 0.794 3
0.125 0.779 3
0.127 0.788 3
0.129 0.731 3
0.69 0.093 3
0.129 0.713 2
0.13 0.718 2
0.131 0.723 3
0.134 0.734 2
0.134 0.772 3
0.138 0.785 3
0.14 0.789 3
0.142 0.768 2
0.146 0.767 2
0.157 0.763 3
0.691 0.096 3
0.159 0.74 2
0.162 0.732 2
0.163 0.775 3
0.164 0.701 2
0.165 0.765 3
0.17 0.742 2
0.175 0.787 3
0.175 0.772 3
0.176 0.741 3
0.178 0.755 2
0.692 0.009 3
0.181 0.798 3
0.182 0.792 2
0.182 0.709 3
0.185 0.786 3
0.185 0.745 3
0.185 0.723 3
0.187 0.771 3
0.187 0.739 3
0.189 0.791 3
0.19 0.713 2
0.694 0.02 2
0.192 0.729 3
0.192 0.737 3
0.193 0.708 3
0.195 0.742 3
0.196 0.797 3
0.197 0.78 2
0.197 0.76 3
0.197 0.71 2
0.197 0.729 3
0.198 0.747 3
0.695 0.001 1
0.057 0.085 2
0.2 0.71 2
0.2 0.798 1
0.201 0.727 3
0.202 0.748 3
0.203 0.773 3
0.204 0.745 3
0.205 0.753 3
0.208 0.724 3
0.209 0.782 3
0.209 0.779 3
0.696 0.043 3
0.21 0.794 3
0.212 0.787 1
0.213 0.735 1
0.214 0.729 1
0.215 0.758 2
0.215 0.783 1
0.215 0.72 3
0.218 0.796 1
0.218 0.74 1
0.218 0.712 2
0.697 0.072 2
0.219 0.744 3
0.22 0.736 1
0.221 0.789 1
0.222 0.785 1
0.223 0.793 3
0.224 0.759 3
0.225 0.733 1
0.225 0.763 3
0.226 0.749 3
0.226 0.789 3
0.697 0.036 3
0.226 0.738 3
0.226 0.722 1
0.226 0.797 3
0.227 0.773 3
0.228 0.726 3
0.228 0.782 3
0.23 0.796 3
0.231 0.741 1
0.233 0.783 3
0.233 0.767 3
0.698 0.06 3
0.234 0.762 3
0.236 0.796 3
0.236 0.772 3
0.237 0.721 3
0.237 0.733 2
0.238 0.784 3
0.239 0.714 3
0.24 0.749 3
0.245 0.713 3
0.245 0.758 3
0.698 0.054 3
0.245 0.785 3
0.246 0.776 1
0.247 0.77 1
0.248 0.793 3
0.249 0.739 3
0.251 0.758 3
0.252 0.725 3
0.253 0.744 3
0.254 0.766 1
0.255 0.789 1
0.701 0.062 2
0.257 0.726 3
0.257 0.777 1
0.257 0.798 3
0.257 0.746 3
0.258 0.793 1
0.259 0.709 3
0.259 0.742 3
0.26 0.721 3
0.261 0.748 3
0.262 0.702 3
0.702 0.007 1
0.262 0.732 3
0.264 0.712 3
0.264 0.716 3
0.265 0.79 1
0.265 0.798 3
0.265 0.776 3
0.266 0.772 3
0.266 0.756 3
0.267 0.721 3
0.268 0.749 3
0.702 0.016 3
0.27 0.782 3
0.271 0.718 3
0.272 0.746 3
0.273 0.751 3
0.275 0.763 3
0.277 0.77 3
0.277 0.7 3
0.278 0.753 3
0.278 0.793 3
0.279 0.76 1
0.703 0.052 2
0.279 0.766 3
0.28 0.729 3
0.28 0.748 3
0.283 0.786 3
0.285 0.745 3
0.286 0.736 3
0.286 0.779 3
0.286 0.729 3
0.286 0.764 1
0.287 0.772 3
0.703 0.092 3
0.058 0.098 2
0.287 0.717 2
0.287 0.757 1
0.287 0.711 3
0.29 0.722 3
0.29 0.785 3
0.293 0.701 3
0.293 0.798 3
0.293 0.721 3
0.294 0.741 3
0.294 0.77 1
0.704 0.028 2
0.294 0.705 3
0.296 0.746 3
0.297 0.717 3
0.297 0.737 3
0.297 0.763 3
0.297 0.784 3
0.298 0.724 3
0.3 0.738 3
0.3 0.744 2
0.3 0.76 3
0.704 0.001 1
0.3 0.724 3
0.3 0.79 3
0.301 0.701 3
0.301 0.774 3
0.301 0.707 3
0.303 0.715 3
0.303 0.772 3
0.305 0.702 3
0.305 0.766 2
0.306 0.72 3
0.705 0.041 2
0.306 0.762 2
0.307 0.745 3
0.309 0.713 3
0.31 0.779 3
0.31 0.746 3
0.31 0.703 3
0.313 0.784 2
0.314 0.79 3
0.315 0.777 3
0.317 0.756 3
0.707 0.008 3
0.319 0.747 3
0.32 0.781 3
0.32 0.701 3
0.321 0.752 3
0.324 0.757 3
0.324 0.781 1
0.324 0.744 3
0.325 0.738 3
0.326 0.788 1
0.327 0.732 3
0.707 0.075 2
0.329 0.711 3
0.33 0.7 3
0.33 0.776 1
0.331 0.784 1
0.332 0.707 3
0.333 0.727 3
0.334 0.793 3
0.334 0.747 3
0.335 0.775 1
0.335 0.72 3
0.708 0.044 3
0.336 0.789 3
0.336 0.736 3
0.338 0.703 3
0.339 0.763 1
0.339 0.78 1
0.339 0.742 3
0.34 0.789 3
0.34 0.721 3
0.341 0.735 3
0.341 0.712 3
0.708 0.087 2
0.341 0.783 1
0.342 0.765 1
0.343 0.7 3
0.345 0.79 1
0.345 0.772 1
0.346 0.729 3
0.346 0.778 1
0.347 0.782 1
0.348 0.704 3
0.349 0.766 1
0.709 0.094 3
0.35 0.724 3
0.35 0.7 1
0.35 0.758 1
0.35 0.733 1
0.351 0.727 3
0.351 0.773 1
0.352 0.737 3
0.352 0.749 1
0.352 0.797 1
0.353 0.704 1
0.711 0.061 3
0.354 0.785 1
0.355 0.759 1
0.356 0.777 1
0.356 0.769 1
0.357 0.713 1
0.357 0.74 1
0.357 0.774 1
0.358 0.795 1
0.358 0.721 3
0.359 0.717 1
0.711 0.072 2
0.059 0.047 2
0.359 0.764 1
0.36 0.707 3
0.36 0.758 1
0.361 0.725 3
0.363 0.752 1
0.363 0.796 1
0.364 0.765 3
0.364 0.768 1
0.365 0.743 1
0.366 0.704 1
0.712 0.079 3
0.366 0.753 1
0.367 0.715 1
0.367 0.78 1
0.368 0.796 1
0.369 0.79 1
0.37 0.736 1
0.37 0.73 1
0.37 0.713 1
0.37 0.769 3
0.371 0.706 1
0.714 0.014 2
0.372 0.733 1
0.372 0.746 3
0.373 0.779 3
0.375 0.786 3
0.375 0.795 1
0.377 0.772 3
0.377 0.781 3
0.377 0.751 1
0.378 0.707 3
0.379 0.701 3
0.715 0.007 2
0.38 0.727 3
0.38 0.782 3
0.382 0.713 3
0.383 0.756 1
0.383 0.736 1
0.384 0.782 3
0.384 0.731 3
0.385 0.75 1
0.385 0.787 3
0.385 0.702 3
0.715 0.048 3
0.387 0.736 3
0.388 0.759 1
0.388 0.751 1
0.389 0.7 3
0.39 0.729 3
0.39 0.776 3
0.391 0.746 1
0.393 0.721 3
0.393 0.755 1
0.393 0.765 1
0.716 0.069 2
0.394 0.738 3
0.397 0.779 3
0.397 0.746 3
0.397 0.789 3
0.398 0.701 3
0.398 0.713 3
0.398 0.798 3
0.4 0.779 3
0.4 0.769 1
0.4 0.787 3
0.716 0.051 3
0.401 0.774 3
0.401 0.739 3
0.401 0.706 3
0.401 0.798 3
0.401 0.702 3
0.401 0.711 3
0.402 0.72 3
0.403 0.776 3
0.403 0.762 1
0.404 0.723 3
0.722 0.053 3
0.404 0.744 3
0.405 0.769 3
0.405 0.718 3
0.407 0.702 3
0.407 0.777 3
0.407 0.754 3
0.407 0.725 3
0.407 0.742 3
0.408 0.748 3
0.408 0.786 3
0.722 0.041 3
0.409 0.76 3
0.409 0.706 3
0.409 0.72 3
0.411 0.783 3
0.411 0.798 3
0.412 0.792 3
0.412 0.754 3
0.413 0.789 3
0.414 0.715 3
0.414 0.705 3
0.723 0.03 2
0.414 0.767 3
0.415 0.741 3
0.416 0.728 3
0.417 0.775 3
0.418 0.701 3
0.419 0.705 3
0.423 0.701 3
0.423 0.779 3
0.424 0.755 3
0.424 0.748 3
0.724 0.069 3
0.059 0.007 2
0.425 0.787 3
0.426 0.762 3
0.426 0.792 2
0.427 0.74 3
0.429 0.703 3
0.432 0.759 3
0.433 0.786 2
0.433 0.775 2
0.434 0.798 2
0.435 0.701 3
0.725 0.033 2
0.436 0.779 3
0.437 0.726 2
0.439 0.703 3
0.442 0.786 2
0.443 0.742 2
0.443 0.792 3
0.445 0.798 3
0.446 0.761 2
0.447 0.715 2
0.447 0.75 2
0.725 0.051 3
0.447 0.792 3
0.448 0.7 2
0.449 0.728 2
0.449 0.722 2
0.45 0.777 3
0.45 0.735 2
0.452 0.745 2
0.453 0.763 2
0.455 0.773 2
0.456 0.789 2
0.726 0.004 2
0.457 0.718 2
0.458 0.736 2
0.459 0.762 2
0.461 0.74 2
0.463 0.798 2
0.463 0.721 2
0.463 0.743 2
0.464 0.712 2
0.464 0.705 2
0.465 0.728 2
0.727 0.092 3
0.466 0.719 3
0.468 0.751 2
0.47 0.747 2
0.47 0.769 2
0.474 0.766 3
0.475 0.715 3
0.476 0.745 2
0.478 0.761 2
0.479 0.718 3
0.481 0.76 3
0.728 0.056 1
0.485 0.789 2
0.486 0.779 2
0.492 0.72 3
0.495 0.755 3
0.496 0.793 2
0.497 0.727 3
0.497 0.706 3
0.498 0.739 3
0.498 0.747 3
0.498 0.735 3
0.728 0.085 3
0.5 0.738 3
0.502 0.701 3
0.502 0.749 3
0.504 0.742 3
0.504 0.759 3
0.506 0.762 2
0.506 0.703 3
0.51 0.704 3
0.51 0.739 3
0.51 0.747 3
0.728 0.043 3
0.512 0.756 3
0.514 0.734 3
0.514 0.701 3
0.515 0.716 3
0.518 0.742 3
0.518 0.778 3
0.518 0.719 3
0.518 0.77 3
0.521 0.712 3
0.521 0.721 3
0.729 0.098 3
0.521 0.726 3
0.522 0.757 3
0.522 0.74 3
0.523 0.761 3
0.524 0.709 3
0.524 0.73 3
0.525 0.705 3
0.526 0.745 3
0.528 0.716 3
0.528 0.778 3
0.73 0 2
0.529 0.751 3
0.529 0.7 3
0.53 0.795 3
0.531 0.763 3
0.533 0.767 3
0.534 0.789 3
0.535 0.734 3
0.536 0.756 3
0.537 0.701 3
0.537 0.772 3
0.73 0.066 1
0.061 0.003 2
0.538 0.763 3
0.539 0.74 3
0.539 0.777 3
0.541 0.724 3
0.542 0.797 3
0.543 0.74 3
0.544 0.753 3
0.545 0.767 3
0.545 0.734 3
0.547 0.727 3
0.731 0.022 2
0.547 0.752 3
0.548 0.769 3
0.549 0.706 3
0.549 0.782 3
0.551 0.754 3
0.552 0.777 3
0.552 0.709 3
0.553 0.734 3
0.555 0.779 3
0.555 0.796 3
0.731 0.048 1
0.557 0.737 3
0.558 0.782 3
0.558 0.758 3
0.56 0.762 3
0.563 0.711 3
0.563 0.777 3
0.563 0.795 3
0.567 0.773 3
0.568 0.736 3
0.568 0.794 3
0.732 0.018 2
0.57 0.739 3
0.57 0.788 3
0.577 0.724 3
0.577 0.778 3
0.578 0.744 3
0.58 0.704 3
0.58 0.755 3
0.581 0.712 3
0.581 0.783 3
0.581 0.77 3
0.732 0.062 1
0.581 0.745 3
0.582 0.788 3
0.583 0.7 3
0.587 0.721 3
0.591 0.705 3
0.591 0.766 3
0.593 0.752 3
0.595 0.768 3
0.596 0.797 3
0.597 0.702 3
0.734 0.006 2
0.597 0.716 3
0.598 0.791 3
0.598 0.765 3
0.601 0.735 3
0.601 0.703 3
0.602 0.722 3
0.602 0.794 3
0.602 0.766 3
0.604 0.743 2
0.606 0.749 2
0.735 0.067 3
0.606 0.731 3
0.607 0.717 3
0.609 0.773 3
0.609 0.706 3
0.61 0.702 2
0.61 0.725 3
0.612 0.759 3
0.612 0.755 2
0.612 0.79 3
0.612 0.747 3
0.736 0.019 2
0.612 0.751 3
0.614 0.729 3
0.615 0.776 3
0.616 0.754 2
0.616 0.785 3
0.618 0.782 3
0.62 0.736 3
0.622 0.73 3
0.626 0.766 3
0.627 0.738 3
0.736 0.049 3
0.627 0.788 3
0.63 0.75 3
0.632 0.764 3
0.634 0.786 3
0.635 0.798 3
0.639 0.75 3
0.639 0.744 3
0.643 0.738 2
0.645 0.713 2
0.646 0.746 3
0.736 0.061 1
0.649 0.727 3
0.652 0.742 2
0.654 0.715 3
0.655 0.796 2
0.658 0.722 2
0.661 0.781 2
0.661 0.7 3
0.664 0.795 2
0.665 0.704 3
0.667 0.714 3
0.736 0.082 2
0.061 0.038 2
0.67 0.797 2
0.671 0.716 2
0.673 0.759 2
0.673 0.775 3
0.674 0.786 2
0.674 0.767 2
0.679 0.788 3
0.679 0.743 2
0.68 0.797 3
0.683 0.729 3
0.738 0.078 3
0.684 0.798 3
0.688 0.742 2
0.689 0.712 3
0.691 0.755 2
0.693 0.7 2
0.695 0.766 3
0.695 0.715 3
0.696 0.723 3
0.698 0.786 3
0.698 0.737 3
0.739 0.058 1
0.7 0.703 3
0.701 0.717 3
0.703 0.74 3
0.703 0.731 3
0.705 0.768 3
0.706 0.701 3
0.707 0.793 1
0.708 0.727 3
0.709 0.777 3
0.71 0.714 3
0.74 0.031 3
0.711 0.722 3
0.712 0.74 3
0.713 0.786 3
0.713 0.798 1
0.717 0.744 3
0.72 0.751 3
0.722 0.758 3
0.723 0.794 1
0.724 0.733 3
0.727 0.701 3
0.741 0.09 2
0.728 0.706 3
0.728 0.756 2
0.729 0.722 3
0.73 0.726 3
0.732 0.75 3
0.733 0.776 2
0.733 0.73 3
0.733 0.794 3
0.737 0.727 3
0.74 0.798 3
0.742 0.048 1
0.74 0.743 3
0.741 0.7 3
0.744 0.746 3
0.744 0.795 3
0.746 0.738 3
0.747 0.784 2
0.748 0.798 3
0.75 0.795 2
0.754 0.755 3
0.758 0.723 3
0.743 0.042 3
0.759 0.762 2
0.761 0.712 3
0.765 0.716 3
0.765 0.798 3
0.766 0.738 2
0.766 0.733 2
0.767 0.724 3
0.767 0.741 2
0.768 0.728 3
0.77 0.718 3
0.743 0.022 2
0.772 0.738 3
0.772 0.745 2
0.774 0.761 3
0.775 0.798 3
0.777 0.745 2
0.779 0.727 3
0.78 0.753 3
0.782 0.767 3
0.784 0.709 3
0.787 0.796 3
0.743 0.069 1
0.787 0.704 3
0.787 0.701 2
0.788 0.728 3
0.788 0.737 2
0.789 0.731 3
0.791 0.797 3
0.793 0.725 3
0.795 0.759 3
0.796 0.717 2
0.797 0.703 2
0.745 0.035 3
0.797 0.768 3
0.798 0.74 2
0.8 0.739 3
0.8 0.768 2
0.801 0.735 3
0.802 0.786 2
0.803 0.774 3
0.806 0.749 3
0.808 0.758 3
0.809 0.747 3
0.747 0.094 3
0.061 0.059 3
0.81 0.702 2
0.81 0.717 2
0.811 0.789 3
0.811 0.742 3
0.813 0.797 3
0.814 0.771 3
0.814 0.701 2
0.815 0.714 2
0.818 0.774 3
0.819 0.762 3
0.748 0.074 3
0.82 0.778 3
0.823 0.787 3
0.823 0.772 1
0.823 0.739 2
0.824 0.76 1
0.825 0.75 2
0.825 0.798 3
0.825 0.712 3
0.825 0.791 3
0.826 0.7 3
0.748 0.064 1
0.829 0.778 3
0.829 0.745 2
0.83 0.709 3
0.83 0.772 1
0.83 0.784 3
0.831 0.791 3
0.832 0.758 3
0.833 0.766 3
0.836 0.791 3
0.836 0.724 3
0.749 0.007 3
0.837 0.759 2
0.837 0.712 3
0.838 0.769 3
0.84 0.721 3
0.841 0.786 3
0.842 0.771 1
0.846 0.733 3
0.846 0.773 3
0.852 0.706 3
0.852 0.773 3
0.75 0.015 3
0.853 0.756 2
0.854 0.743 3
0.855 0.795 3
0.855 0.766 3
0.856 0.709 3
0.856 0.714 1
0.857 0.723 1
0.858 0.784 3
0.861 0.732 1
0.861 0.742 1
0.751 0.055 1
0.861 0.776 3
0.863 0.737 1
0.863 0.722 1
0.863 0.771 3
0.864 0.757 3
0.864 0.726 1
0.864 0.748 3
0.865 0.701 3
0.865 0.706 3
0.866 0.732 1
0.752 0.019 1
0.868 0.721 1
0.868 0.715 1
0.869 0.759 3
0.869 0.71 3
0.871 0.736 1
0.871 0.724 1
0.872 0.783 3
0.873 0.75 1
0.873 0.743 1
0.875 0.798 2
0.753 0.058 1
0.875 0.726 1
0.876 0.714 1
0.878 0.795 3
0.879 0.782 2
0.879 0.765 3
0.881 0.743 1
0.881 0.731 1
0.881 0.758 1
0.883 0.767 3
0.884 0.702 1
0.754 0.072 3
0.884 0.753 1
0.885 0.706 1
0.89 0.746 1
0.891 0.756 1
0.891 0.713 1
0.892 0.727 3
0.893 0.722 1
0.894 0.792 3
0.895 0.718 1
0.897 0.728 3
0.754 0.016 3
0.898 0.755 1
0.898 0.743 1
0.901 0.749 3
0.903 0.733 1
0.903 0.741 3
0.904 0.725 1
0.905 0.785 3
0.906 0.717 3
0.906 0.751 2
0.908 0.712 3
0.754 0.011 3
0.062 0.068 3
0.003 0.004 3
0.909 0.76 2
0.909 0.72 3
0.911 0.798 3
0.911 0.786 3
0.912 0.733 3
0.913 0.767 3
0.913 0.707 3
0.914 0.724 3
0.914 0.798 3
0.915 0.783 3
0.758 0.066 1
0.918 0.76 3
0.918 0.789 3
0.92 0.797 3
0.92 0.732 3
0.92 0.777 3
0.922 0.725 3
0.925 0.73 3
0.927 0.713 3
0.928 0.71 3
0.929 0.747 3
0.759 0.008 1
0.929 0.791 3
0.929 0.728 3
0.93 0.742 3
0.932 0.752 3
0.932 0.765 2
0.933 0.712 2
0.934 0.748 3
0.936 0.733 3
0.938 0.741 3
0.939 0.745 3
0.761 0.093 2
0.942 0.789 2
0.943 0.739 3
0.947 0.797 3
0.947 0.716 3
0.947 0.728 3
0.948 0.72 3
0.95 0.768 3
0.951 0.756 3
0.952 0.795 3
0.956 0.752 3
0.761 0.017 1
0.957 0.785 3
0.957 0.797 3
0.962 0.781 3
0.962 0.789 3
0.962 0.724 3
0.963 0.709 2
0.963 0.793 2
0.963 0.746 3
0.965 0.705 2
0.966 0.789 3
0.762 0.012 1
0.966 0.733 3
0.969 0.724 3
0.969 0.766 2
0.969 0.787 3
0.97 0.738 3
0.972 0.721 3
0.972 0.782 3
0.973 0.71 3
0.974 0.752 3
0.974 0.743 1
0.762 0.024 1
0.975 0.731 1
0.976 0.736 1
0.977 0.794 3
0.977 0.707 3
0.978 0.729 1
0.978 0.741 1
0.978 0.744 1
0.978 0.761 3
0.979 0.723 1
0.979 0.791 3
0.762 0.098 2
0.979 0.756 3
0.98 0.712 3
0.98 0.798 3
0.981 0.7 3
0.981 0.73 1
0.982 0.718 1
0.982 0.705 1
0.983 0.738 1
0.984 0.791 3
0.985 0.733 1
0.762 0.054 1
0.985 0.751 3
0.985 0.701 3
0.985 0.715 3
0.986 0.756 3
0.987 0.727 1
0.988 0.739 1
0.99 0.709 3
0.99 0.722 1
0.99 0.798 3
0.991 0.755 1
0.764 0.065 1
0.992 0.79 3
0.992 0.703 1
0.994 0.733 1
0.997 0.738 1
0.997 0.755 1
0.998 0.791 3
0.998 0.76 3
0.998 0.728 1
0.002 0.852 3
0.004 0.868 3
0.765 0.001 1
0.063 0.063 3
0.005 0.889 2
0.005 0.88 3
0.007 0.887 2
0.009 0.881 3
0.01 0.848 2
0.011 0.898 2
0.012 0.886 2
0.014 0.871 3
0.014 0.865 3
0.015 0.835 2
0.765 0.031 1
0.015 0.818 2
0.016 0.879 3
0.019 0.87 3
0.019 0.807 2
0.02 0.892 2
0.022 0.8 2
0.023 0.855 3
0.026 0.813 2
0.026 0.839 2
0.027 0.864 3
0.766 0.09 3
0.027 0.804 2
0.028 0.874 3
0.03 0.819 2
0.03 0.812 2
0.031 0.862 3
0.031 0.877 3
0.032 0.829 3
0.034 0.889 3
0.034 0.867 3
0.035 0.832 3
0.767 0.009 1
0.036 0.804 3
0.036 0.809 3
0.037 0.86 3
0.038 0.839 3
0.038 0.818 3
0.039 0.828 3
0.039 0.833 3
0.039 0.892 3
0.04 0.88 3
0.041 0.854 2
0.768 0.021 1
0.042 0.836 3
0.042 0.871 3
0.043 0.894 3
0.044 0.847 3
0.045 0.862 3
0.045 0.877 3
0.046 0.822 3
0.046 0.832 3
0.046 0.806 3
0.048 0.86 3
0.768 0.072 3
0.048 0.84 3
0.049 0.847 3
0.049 0.894 3
0.05 0.883 3
0.051 0.878 3
0.051 0.817 3
0.053 0.863 3
0.055 0.849 2
0.055 0.877 3
0.056 0.805 3
0.769 0.04 1
0.057 0.858 2
0.058 0.863 3
0.059 0.824 2
0.059 0.85 2
0.06 0.893 3
0.06 0.809 2
0.061 0.816 3
0.062 0.866 3
0.063 0.824 3
0.064 0.807 3
0.769 0.026 1
0.065 0.854 3
0.065 0.816 3
0.067 0.861 3
0.067 0.849 3
0.068 0.87 3
0.068 0.805 3
0.071 0.847 3
0.074 0.898 3
0.074 0.855 3
0.075 0.883 3
0.769 0.062 1
0.077 0.805 3
0.078 0.841 3
0.079 0.801 3
0.079 0.85 3
0.079 0.867 3
0.08 0.897 3
0.08 0.876 3
0.08 0.886 3
0.08 0.857 3
0.081 0.837 3
0.77 0.002 1
0.081 0.88 3
0.081 0.806 3
0.082 0.819 2
0.083 0.814 3
0.083 0.831 2
0.085 0.854 3
0.085 0.871 3
0.086 0.84 3
0.087 0.881 3
0.088 0.819 3
0.771 0.046 1
0.063 0.011 2
0.089 0.834 2
0.089 0.891 3
0.09 0.888 2
0.09 0.884 3
0.091 0.803 3
0.094 0.854 2
0.095 0.801 3
0.095 0.832 3
0.096 0.838 3
0.096 0.81 3
0.771 0.013 1
0.096 0.875 3
0.098 0.826 3
0.098 0.883 3
0.098 0.849 3
0.098 0.898 2
0.101 0.844 3
0.101 0.828 3
0.104 0.89 2
0.104 0.884 3
0.106 0.854 3
0.773 0.062 1
0.107 0.86 3
0.108 0.867 3
0.109 0.845 3
0.11 0.823 3
0.111 0.813 3
0.112 0.857 3
0.113 0.801 3
0.113 0.828 3
0.114 0.891 3
0.115 0.886 2
0.773 0.057 1
0.116 0.861 3
0.117 0.852 3
0.12 0.807 3
0.121 0.844 3
0.122 0.827 3
0.123 0.864 3
0.124 0.891 2
0.126 0.872 3
0.128 0.864 3
0.128 0.848 3
0.774 0.034 1
0.128 0.868 3
0.129 0.807 2
0.13 0.839 3
0.131 0.852 3
0.132 0.896 2
0.135 0.867 3
0.136 0.897 2
0.137 0.816 3
0.138 0.821 2
0.138 0.859 3
0.774 0.054 1
0.139 0.839 3
0.139 0.881 3
0.141 0.865 3
0.142 0.834 3
0.142 0.887 3
0.143 0.809 3
0.144 0.881 3
0.144 0.822 3
0.145 0.893 2
0.145 0.85 3
0.774 0.073 2
0.146 0.874 3
0.148 0.815 3
0.148 0.868 3
0.148 0.805 2
0.149 0.894 3
0.149 0.809 1
0.15 0.877 3
0.15 0.884 3
0.15 0.831 3
0.15 0.897 3
0.775 0.005 3
0.151 0.856 3
0.152 0.888 2
0.153 0.823 3
0.153 0.879 3
0.154 0.814 1
0.155 0.809 1
0.155 0.897 2
0.156 0.839 2
0.156 0.854 3
0.157 0.846 3
0.776 0.008 3
0.157 0.884 3
0.157 0.823 1
0.157 0.827 1
0.158 0.851 3
0.16 0.815 3
0.163 0.824 3
0.165 0.812 3
0.166 0.818 3
0.166 0.828 3
0.167 0.837 3
0.776 0.028 1
0.168 0.879 2
0.169 0.855 3
0.17 0.807 2
0.17 0.893 2
0.172 0.861 3
0.174 0.831 3
0.177 0.81 2
0.178 0.834 3
0.178 0.844 1
0.178 0.825 3
0.776 0.091 2
0.064 0.016 3
